,image,precision,recall,IOU
38,15095922-6448-4246-8a0e-8bc05801111b,0.9827636484601153,0.7652232148011869,0.755089174490323
39,16720016-32c4-4e42-aeee-3154459772f9,0.0,0.0,0.0
40,17a0222a-58f6-4889-be75-2048477acceb,0.2195298654824913,0.03677283637638556,0.03252119781045401
41,17ed993c-e77d-40bf-aeaf-4a762077d3d1,0.9999999980120866,0.2625058706883056,0.2625058706883056
42,18039481-8de8-48fe-973f-5405f5a348d7,0.953809518749892,0.5206120812114067,0.5078092598876447
43,18469c02-9308-4ac9-95c0-7bbed2fa5d9b,0.0,0.0,0.0
44,186e8409-96d5-42ab-b088-8fe532c5585e,0.9858503250327602,0.4208184581669082,0.4182920134390303
45,18c1712e-f83d-44e7-9c4c-249c8d06d564,0.9331940443068782,0.9518946973007367,0.8911664226451927
46,1a694598-ab89-4978-a752-2ddcd452a60c,0.9404526511869847,1.0,0.9404526517556431
47,1ac3fe23-5c09-470f-ad7b-2574f6807737,0.9743117710352445,0.2357896442095458,0.23433286375528276
48,1b7958e1-14ee-4ab9-a611-15c818129409,0.9721267620382977,0.8295143738079855,0.8102433881627424
49,1babb9bb-1888-44c8-9342-f2d02c4fca63,0.9158213099164529,0.6129040369117813,0.5802170860012854
50,1bd8a36c-f71d-457d-ba93-33c8c21bd926,0.9514084033561071,0.8892493026949703,0.8506168997583656
51,1c0c56c3-1f4e-4e4a-bfe3-915984b21f69,0.9909321425963626,0.895340693528917,0.8880646771552942
52,1c73e321-8d55-4e18-8695-4343ebb7ff00,0.95754425134978,0.7531037543798252,0.7287692504656454
53,1d22c491-6d14-41ec-a61b-1e10dc9c1eee,0.942203746006868,0.8097103903126579,0.7713959969597163
54,1df87a0e-0790-4fcf-a884-a42a4718b742,0.8360496169835384,0.7404697226371026,0.6465815294931158
55,1e263b4f-de16-4955-ae24-95c74e7337e6,0.9999999577345748,0.012569928862490504,0.012569928862490504
56,1ef2a1f5-9da5-44cf-9a4f-6cc85234d295,0.9909433848840717,0.7270956881858264,0.7222958814207402
57,1ef657fa-8875-4824-9f3c-d11fc0e7a23c,0.9610519245847445,0.997891864353183,0.9591046473015034
58,1efd9a55-575f-404e-bf3c-1390f94b9ef4,0.18313101312402358,0.9947471418271706,0.18295408909398134
59,1fa86ed0-730e-441a-aaf7-7daac51d008b,0.0,0.0,0.0
60,20072ab2-d649-4813-8838-7d1eae2dcba3,0.8767707181564839,0.9398442117386758,0.830181986118455
61,20a078b1-aed8-4b9a-9747-88564ccb5e00,0.999999992233613,0.08713600281520481,0.08713600281520481
62,2127a492-6b53-4fc7-bda4-b73c226bf98c,0.9577703895596447,0.6725385498278357,0.6531699147545221
63,215a7a17-f06e-4e46-bdf8-d9e466bd7d3b,0.992375585398915,0.9423000595356221,0.9355271383915885
64,224bd4ca-5b06-40f5-83eb-135f40843a4c,0.0,0.0,0.0
65,2270ce2e-9b2b-4923-b2d2-fdd1f7058547,0.860265282132607,0.8754201389259382,0.7664357679678268
66,2292072c-c49c-4bc5-b1e9-131150ff9bcd,0.9956533195008055,0.6765269235539183,0.6745346962702425
67,23411ffe-7bd7-494e-9e82-a5f3524a2de2,0.0,0.0,0.0
68,239e9ecd-228a-480b-ab50-5b45b03b6b0b,0.9654281227435565,0.42961351672833137,0.4231043052786911
69,24f96ca7-fd85-43e2-ba0c-5920cd416041,0.9660002629230853,0.8443581499988863,0.819989400325201
70,25f066f8-09ff-47b1-8acd-423fb01c6d19,0.926123646317689,0.6559568496393843,0.6233403761379346
71,27bdf351-2203-4640-91dd-bdc0cbcdbff4,0.9021785047564435,0.8542866088045501,0.7818636229773076
72,28218009-0a33-4840-9fe6-d762b1e1c939,0.9976091469610128,0.7149868226222517,0.7137637707432715
73,28364870-58a5-45e0-9eae-26a078730f07,0.9708100884165997,0.9216994874232811,0.896844976871071
74,2839c2e9-cf9f-4f6c-b0a1-8a1ba463e30b,0.9660679574624845,0.7421313294422243,0.7232779880517494
75,2a35c1c7-a3fd-43de-8df0-a2f6ba06321f,0.7170130866653022,0.8591365118638734,0.6415874160727093
76,2ae69c8e-57a8-468a-b226-3190de2d0cdd,0.9174309288626543,0.5520205027311087,0.5258930736695864
77,2bc4eee0-d3f5-475c-8ce7-2ae82165277a,0.9982826110206328,0.8424309376565159,0.8412117944588886
78,2c84d06f-86d6-4ddf-a4b2-2243bbf37d11,0.9348680790390659,0.9597918297404219,0.8996347397768779
79,2d718889-966b-4ca2-ba7a-5bf6c60c98eb,0.9967721813470475,0.6062465142219744,0.6050586689822546
80,2d9eefa4-efcc-4d89-b29f-afbd07faaabc,0.998318127599877,0.8701242501446971,0.8688505995462893
81,2e5ae928-8e0a-49f4-b9de-607b8d28751e,0.9965954616506495,0.8081233800268529,0.8058985475596353
82,2e749c06-70cd-4f83-ac9f-82113fdf2d05,0.9646301314715583,0.8774043772609308,0.8500567083592914
83,2e8a8639-8ed8-44d4-a203-07e2518d658d,0.9660547794371359,0.8532291429097296,0.828393287234869
84,2eaf1c68-cb1d-430a-86ba-fd9a17705ce6,0.9997449783438653,0.823092162075213,0.8229193823068355
85,2f53db6f-d920-4c4f-ac94-a03f770baf77,0.9948274099323143,0.8335367231638418,0.8299397963877833
86,2f8e9a77-7d19-4b85-9eea-7f1504532521,0.0,0.0,0.0
87,2fa5ad4b-f7b8-4f0c-bb86-60021e62ff6d,0.0,0.0,0.0
88,3011561f-791e-478d-9d70-93846ebdd949,0.9819671978910786,0.7067492545352485,0.6976940841840248
89,306c3e5e-3360-44e7-96dd-44d1f512007a,0.9653561360546667,0.9251256225252642,0.8953983041070604
90,30ccd77d-6856-46a6-8c53-cffce29a280f,0.8903620697103037,0.8649275031938488,0.7816745140286797
91,31b20688-6e68-4482-bac9-caa9367f6a57,0.9115856885241617,0.9858387148210157,0.8998030717173693
92,320ef9c5-2e01-4951-a8be-bb555f9d23a7,0.9433015909171809,0.6882030322084818,0.6608660648018081
93,325a755d-7d69-442d-b251-5e805cdcdfce,0.0,0.0,0.0
94,328ddff0-adf1-4bb7-ac34-57c85bbe2c87,0.8607618124032045,0.528277447595407,0.4866875654686307
95,32c89843-350a-48a5-b594-f93659fa61e0,0.9606492493072523,0.2782418401723091,0.27510630891356724
96,3340855c-41c6-4ef5-acc0-5f3245a4a25a,0.6718661046429287,0.8168850475783493,0.5839231090249664
97,34141d99-ba99-4127-aa62-7d3b96baf647,0.9061749284244128,0.9097648706664346,0.8314453975648091
98,341e3301-7acf-46bd-81db-026d7f1272cd,0.9029427975101502,0.8113336464961353,0.7462528280542986
99,346a8184-19a4-4817-bc23-ae98856618ee,0.9425287321598558,0.4079601990049751,0.39805825242718446
100,348f749c-7dfd-44e7-9b43-1ad18a8a9ab4,0.8607639469256573,0.6299012287188572,0.5716542351335688
101,3551afb6-ab63-4d82-8d89-440bb20fe80c,0.9387944962049379,0.8805573308424692,0.8327502373065225
102,355dd51b-6b8f-4700-8434-2562c6adc66a,0.6596805553264998,0.989634228922064,0.655153625987103
103,356edc4c-dc4e-49fd-aff1-72cc00ed3662,0.9953790775682092,0.06681946909771888,0.06679874809774027
104,35d13adc-755e-45ee-bcc2-da84ac9438f2,0.9959589187126618,0.7885240103743679,0.7860092379506766
105,36799174-b168-4a82-bff3-dec47b656f86,0.3601401456821691,0.9100811811928086,0.34776561798750266
106,36ad3a55-bf57-4950-9374-b8ae6328e38e,0.9993323911931362,0.6229232689906847,0.6226641494944324
107,36bb2c4a-99cd-4422-923c-46b30b4d3335,0.5453291916837469,0.4483397961562096,0.32634882931795045
108,36c4d47a-64d6-4f65-b0cf-05214838dcef,0.7533502694022488,0.4007275708356817,0.35425006086478955
109,3883e496-b008-499d-a103-64baccd60bdc,0.6061072508165684,0.9449344921520301,0.5854295587880736
110,396b796a-7986-471e-b8e7-5889bce17baf,0.9999494265022962,0.8465879411185422,0.8465516946104708
111,3a2e7c55-4b56-43d5-9dec-23bc7e371d8e,0.995639480407422,0.6114528324531925,0.6098197787071049
112,3b4505ef-2292-4641-a7d1-0d50ffebd70d,0.9552958166972708,0.9456730942188006,0.9055969201221271
113,3bc9a22e-2da9-4310-9289-00baa70b2b13,0.9983722730587772,0.9591201613677841,0.9576226973860873
114,3c18a3f6-6177-4478-8c5a-41e5adb3624e,0.8684268570168631,0.9608804797545442,0.8387716385254522
115,3c69b800-9b71-42c3-bca2-9131862481fd,0.9966202436865504,0.718515639073507,0.7167691289132696
116,3cd36391-6fb7-4d89-a90c-abe39b6fc82d,0.0,0.0,0.0
117,3d6026ba-58d8-48d6-b4ca-a62f146a5766,0.9834032972675834,0.4959851072058313,0.4918678575607473
118,3d7474bd-9efc-4219-835f-111f8c8c216f,0.948615861404997,0.9410794662817158,0.895433907552605
119,3dca7953-6d9c-4945-8e72-b1071e7ff0c4,0.9102948883123061,0.6364070078719287,0.5988502354814171
120,3e1e9bb3-3a7c-4f3d-91c6-c30b3f5cc59d,0.9920148389360648,0.9178485573390855,0.9111170752768475
121,3e6b91b2-0063-4193-a99f-227615dea01d,0.9515649529197294,0.8391420540301029,0.8047682494433649
122,3f1c4b15-2847-49c5-8eb8-eaae0bbd3bc9,0.8952279201478044,0.8645547032905697,0.7851149860035403
123,4083b487-810a-49b7-b613-0a87b9b9224d,0.9168783002067399,0.9604463490650045,0.8835172148982465
124,410b44bf-ba2f-4f19-a4af-dc8b3cf96b71,0.0,0.0,0.0
125,422496be-fd78-4429-a0b4-c582a7bf1a60,0.9533482770230698,0.8509141343113107,0.8168991496344921
126,42846907-9485-427a-8651-f028ea77e696,0.9548308566638046,0.7641787281832663,0.7375173504542916
127,43055785-40ff-47a0-a454-b62e81a7e94f,0.9654756808806638,0.8224924339340645,0.7989929336438186
128,4335ec7f-d0d5-4285-b86c-6a437672bb1c,0.9943610169145175,0.7381655580925908,0.735088398609349
129,433d8f9f-290f-4691-b82c-6f5a5937ebcb,0.9160091717530682,0.07128735291812188,0.07082440997685335
130,44097842-589e-4099-b4eb-bbd9756f2b79,0.9999999955857685,0.10559336254311551,0.10559336254311551
131,4470bf74-d682-4dd2-9d0b-ef86648aceb2,0.836001003954585,0.8198178931337287,0.7062376829070851
132,449b1dc0-9ea3-43dd-8f43-b129afca2871,0.9878741762466677,0.6662867314827008,0.6608817461961858
133,45de784b-0244-4f38-ba81-3a2d81f7899f,0.9686705523409367,0.6745937503343068,0.6601896007496088
134,46813753-1eda-4ec0-a8cd-20d5bd5b60f3,0.9645385797022693,0.7125775612911049,0.6943860146691562
135,4694a332-62e6-448e-9762-5216d652a837,0.867971436505815,0.22067315958210706,0.21350639946768954
136,46bbf338-415a-45fd-8a5d-86f83a0db076,0.9827177918016677,0.8569516752244686,0.8442287529536955
137,4708b1de-e55d-44af-86db-0fdf201c87d0,0.979170270183604,0.7577820343823805,0.7457602497229805
138,4729b6b4-ab11-443a-a44a-aae9522c7b2c,0.9194333632837653,0.8775181581471838,0.8148604742721477
139,477326b0-a0c5-407a-8db4-bb109586ef7e,0.9882805981790656,0.8568395939653445,0.8482210532821949
140,4798cdf9-2550-4e87-8712-87eb556a00bb,0.9702499309010096,0.9327916880371769,0.9068542827462461
141,48960611-8a87-4f36-ad64-4c54369ce143,0.9959891277700154,0.8686146924639132,0.8655869284792891
142,498950dc-dfc3-48e4-aadf-b1badb2a2ef2,0.961707749490445,0.9197450825543169,0.8872526265435926
143,4c0c9324-dbab-43ef-a548-d704e8bca821,0.1480139365945926,0.01564633200082504,0.01435361430856216
144,4ca8417d-beb6-477c-8a64-1402f7f46829,0.9991851498494227,0.7099903802754615,0.7095795286784405
145,4ccdce62-d9bc-4597-8303-652bae235775,0.6483151733829065,0.8224729681118941,0.5687295153927192
146,4de50249-077c-442b-a18a-86575fec4333,0.9185354883123711,0.8066070018425902,0.7527565852734126
147,4e2c6cee-4a1b-488f-b2de-c5f182074cd9,0.9966880734173427,0.4518569520601923,0.4511795109668014
148,4ef2cbd2-0dee-49d3-917b-0c49edc4752a,0.9759434281145369,0.9392601137019033,0.918006120148172
149,4f758ca7-d57e-4db3-bdcc-c75b3f11343b,0.9479524035907267,0.8704698804149945,0.8307648088462308
150,4f7a708b-d9f2-4cf4-bff8-761d6eae4eb0,0.9466707229580957,0.7707660635880614,0.7386920891697845
151,4fa099f7-e91c-4014-8b4b-cac5293049c3,0.9999999966625505,0.25778393399464866,0.25778393399464866
152,4fc76e23-8584-462c-8e3b-bfd0a4639202,0.9854431619237883,0.7481522292309631,0.7399743239249298
153,510d6fe9-7d7f-4e5c-83ab-9f52646a04f8,0.5078527941849936,0.7099209573760804,0.4205776805251641
154,5131013c-1f9c-4f6f-aabf-5dcf7e76bc1b,0.999999999080409,0.38159270670306766,0.38159270670306766
155,51cc739c-e80a-4bd1-9d5e-024c519a930a,0.978435308380918,0.6339200290975797,0.6251852025140754
156,520638e1-5d0f-4041-af5d-f9562e920aa4,0.9451158400538598,0.612164853514704,0.5911499209814374
157,52a526cf-e06c-42df-b32a-5921d00a08d3,0.9905921898160889,0.9270888796383244,0.9189973754036457
158,52f56649-d196-4964-9332-e539c53c926c,0.8523484964060081,0.7382708817660949,0.6545593235468348
159,5367b100-9fa4-44b2-bd21-f8eb49056922,0.9318194429854287,0.9570590331393277,0.8944248581349294
160,537eb21e-a752-4126-b82e-e56869699939,0.9968689061374522,0.724473698905517,0.7228288878055575
161,53aa1cd2-6b33-455a-ab94-4a7f06dd0032,0.9966661339788327,0.7779241634713073,0.7759051267635099
162,5403abe1-8b69-48c4-956c-748f24ada4f5,0.9470739157201428,0.7841927427648009,0.7512693652632376
163,544eb6a9-0197-4b24-9462-8af8b83b8cdf,0.9939332402721788,0.5713777322258521,0.5693919383781714
164,54bc3493-592c-4bec-98f0-6dc58d681ef4,0.9995664801467811,0.602958909416693,0.6028012723373146
165,54d5786d-5128-4a3f-93a6-7548893cadd4,0.9963670110299064,0.9345151872227685,0.9313416759542528
166,54e15082-0d01-4577-b266-ea662e079d5e,0.8033401804506575,0.9357837444722056,0.7613678117588674
167,550f96d6-0037-4093-be93-e38e7f43e89f,0.0,0.0,0.0
168,55b25d7c-93d9-4778-89ad-5fc9e0c7f052,0.996930194251878,0.6777184223664503,0.6763070576629898
169,56b89c62-0c76-4081-b909-9aba4f0442be,0.8854684589020206,0.9160075573083913,0.8189741547631282
170,5715e165-56c5-4b25-b347-3daefbe858cd,0.9955665266540087,0.6522212687306093,0.6503323899164088
171,578542fa-de7f-411d-bbd3-4c0953a602a5,0.9786175455330653,0.8851572909820316,0.8683628240633082
172,57c75bbf-2b14-4e66-854c-8d21d2770aea,0.9988918734198012,0.4676813590449954,0.4674388402711174
173,58b784a1-111d-4523-9289-72732e5f4968,0.9929920183162156,0.8734387708397132,0.8680876688299151
174,58fe6549-67c0-40de-917b-5ebf7df315d0,0.9535742834644804,0.8119356504593043,0.7810604121817936
175,59a6d608-0164-4a05-b823-5d17c4fce868,0.9927337055688498,0.8041876929025205,0.7994817554044561
176,5b5b6567-ffb9-4ce8-8061-91d9426f7ae2,0.9628036124205316,0.9995067426916463,0.9623463594654769
177,5b92911a-625f-4535-b516-80f8b35eb598,0.0,0.0,0.0
178,5bb8b31c-0a9c-4547-aeb9-90f223d51e8e,0.9743232056151685,0.947245264722313,0.9241749050472364
179,5bba9d0f-4d9d-4003-8c04-239e19595ae2,0.9798826734537311,0.8998539332019255,0.8835313031308913
180,5bbb662e-d795-4466-9470-85d6fcb0e758,0.9965533045775805,0.843557070183237,0.8411031183495435
181,5c3121bd-513d-4474-8b14-0a94c3468185,0.9856212968507875,0.6933070079279039,0.6863649172877332
182,5c93d329-8be8-4bde-8439-184e0a7e721c,0.9896832014033984,0.512212865545238,0.5094924394989248
183,5d3027e5-1726-40fe-b058-d3c4145cab86,0.9473542617024123,0.8408602498674578,0.8033228037751753
184,5e198b6e-9a57-4551-abdd-518ed668a990,0.9999999991108265,0.526933763136564,0.526933763136564
185,5e1f61ac-4053-496e-829e-ce823722a4be,0.9919634547379287,0.6078042581627567,0.604825962303642
186,5e718bac-9144-4d92-bbb7-bb3c861a9af0,0.9815685825876234,0.6497340940577098,0.6419026314240301
187,5e806d84-13ea-4c7e-8321-ce3a33a631e8,0.9453208362970781,0.8771917533092323,0.8348335933784078
188,5e9543b3-7ca6-4cef-9bbf-90708afc8253,0.9966204707402048,0.5654847722727647,0.5644025009015957
189,5e95ab30-2ae8-4afc-a1ca-5e02128c566f,0.9835139704984651,0.599346301860931,0.5933848803656508
190,61e45c3f-15da-4cca-a35e-654392d0024f,0.9736813368115433,0.45707126349609783,0.45149321725045555
191,61f926fc-ca60-4b14-a6ff-0d6eb857fa37,0.9855365873917266,0.7482465533660249,0.7401192877132092
192,62ea79a7-9e18-4ca2-83fe-59c3b3526daf,0.0,0.0,0.0
193,6408f45d-ace9-4735-b27d-610cd37b0e2a,0.8783704499198036,0.7659659807147652,0.6925146255092564
194,659ad140-13a6-4d3b-a177-64a9125c74b9,0.9769271786716718,0.9511996503587932,0.9303002736402927
195,6643e105-843a-4a4d-a2a9-5700d3fbb748,0.9757452136850342,0.8348296321838113,0.8178574959628251
196,6677741e-f6e1-41fc-8ac7-c57f2030dbf3,0.9999999968838615,0.2039116262223832,0.2039116262223832
197,66aff59d-189c-4590-b300-2a6069265e10,0.9937087966108542,0.7760780880739913,0.7722835686764661
198,673f5994-5148-429c-a6a0-a7080b018000,0.9065259040218074,0.5566160663723383,0.5264036355695136
199,677b6249-b31c-4bc1-af73-d7e851f5323c,0.8391530791149365,0.41328749345415633,0.38295089345363253
200,67e21641-6424-4f16-986a-45a45de788bf,0.9953096578608756,0.8091664523812746,0.806092698267174
201,6826ab88-5239-427e-8a4d-ccef09e3cb1b,0.0,0.0,0.0
202,69010dc4-bde8-4fc3-ba8e-090ed43db971,0.968138103582182,0.9410905026226355,0.9128189069702449
203,693375b9-5ebf-4fc5-929d-531b60a10016,0.8693127061238157,0.9110418798833189,0.801295904892953
204,697abd9e-1754-4592-8dd6-0457a5a80500,0.9023236172326019,0.9832195373731367,0.8886387376149766
205,6a081220-1963-482c-8365-093a2a76e8d7,0.9989680977647127,0.7952716123184912,0.7946188409929942
206,6a326524-09b4-40fa-894b-bc8ae2939be1,0.9858066867662634,0.7480565010904792,0.7400855828060029
207,6a7a70c1-db4a-4840-924d-cc1fd9f2e658,0.9963616017288808,0.8267207285309315,0.8242324343343175
208,6aa585b0-cef0-477d-899d-5d30dce48238,0.957015084924155,0.8124446714930037,0.7838411731741735
209,6b168564-c7ff-4eca-bffe-89ae4bb8b3e2,0.9974554687550583,0.35937287370810983,0.35904371408739955
210,6bbad7f7-950d-4a1a-9160-4bd5a075b015,0.9607597744062739,0.8339915731763033,0.8065193912616593
211,6c150641-54f1-42e2-96f8-2692a255c442,0.9033466472428475,0.5107002866670567,0.48424030620735564
212,6c7b24f2-1033-49f3-aefe-d17c53242900,0.8967427327395034,0.697027433856335,0.6452400529754768
213,6c95d7b4-aca5-4277-bcbc-ecc747c742c6,0.97317060540942,0.8836752686431762,0.8626590883577051
214,6dae6a5c-4fee-433f-a1b1-d246f7a1f842,0.9779129150891998,0.8734193852660226,0.8565227610469172
215,6f1746d0-0dbd-454e-bb4c-890098e209f8,0.9710621888290851,0.5839700405874723,0.5739813858991811
216,6f3f7e0a-7306-4bad-b4e4-3af6f629b9e3,0.9968334203989233,0.5950667476999811,0.5939440084338761
217,6f5bef19-7991-43de-aa41-326bb5a6c530,0.9831554425770892,0.612295472966946,0.6059388384838575
218,6f76aa15-9eaa-40ff-b569-9ec5fac491c8,0.9807124015883846,0.5887107910306661,0.5819726355360012
219,700e67e4-ee2e-481d-af93-54127ae212a2,0.9993480188682465,0.8685506269612662,0.8680587435269284
220,71097b02-237c-4d96-8ddd-bffca30b468b,0.8661007159772904,0.9477846990494821,0.826656652325477
221,72f1a9fd-0a26-4c7b-bf87-5bf7274d2b4d,0.9629875603687932,0.9738338319019589,0.9386989716190675
222,73157b5f-c67c-4b6a-b605-b450842ab61b,0.47962220190208055,0.9957525392428439,0.4786429626282108
223,7341af9b-c885-4aad-96ee-b2e353f76db0,0.9006607963588718,0.9977285633162976,0.8988178144613532
224,743ea486-2bfa-40b3-a789-b9bd01c66c33,0.8325036304396932,0.35901676390829157,0.33483100858369097
225,74b2e6a9-789e-45a9-93e4-6acc44176389,0.9166950609939134,0.8066778221633281,0.7515815655245751
226,768f8681-05a7-4867-944f-8081c7b6b499,0.9444788114371938,0.6228066696505968,0.6008099998360324
227,77168407-bcef-45b0-a1bb-a66649d07b16,0.9098553570637898,0.9487181866260891,0.8672052244344083
228,7779cc88-cbe3-44d6-962b-b9f0cbba91a4,0.9699958586053633,0.9141324381253291,0.8889950709184187
229,77a08f77-5323-43f7-81d6-0e310cd8f9d8,0.9417961804493582,0.7001463871918134,0.6711077864190262
230,7807a081-2ace-4931-ae3d-c894f6c6c855,0.9590410832761717,0.8871777348919807,0.8547899471390151
231,781b668f-0a7c-46ba-9987-1660ea1b5c0d,0.8341064837716177,0.7416794797524207,0.6463376213232922
232,78dcce34-6563-4082-b4e1-c6f3656c9bfc,0.9573919516834943,0.9018526066330796,0.8670523266852764
233,791f7e70-cc2d-4cd0-a879-8cd1855214a5,0.9577988192903533,0.7738674969176047,0.7483509319700465
234,799d06fb-71d6-452b-98dc-4fa9d0b83d49,0.9634183997628707,0.8854808465041522,0.8566774138808756
235,79af7c01-1fab-406d-9cef-4897e5ee085a,0.9708392208250686,0.7301780851826372,0.7145074232181656
236,79bd4120-c16a-4309-808f-2a6528a5a375,0.8977307132112629,0.8703980819650072,0.7918788881510856
237,7ac03dc4-9fc1-4bd8-9b18-5b5d8bae590e,0.8726142852012863,0.5275814437809465,0.4898542260246403
238,7ac2bf01-f0a6-435f-bc4e-9382943dbff9,0.7973656236752318,0.922941674552971,0.74759541676753
239,7bbaba99-59b2-41d1-b655-40d6e79b75d7,0.0,0.0,0.0
240,7d408a1c-dde4-4d8f-8cee-1636cac56302,0.9864801635174726,0.6413440768750934,0.6357559714230231
241,7d5fa62f-4789-4dc2-9c3c-b873f6276988,0.9985918694764754,0.6185871094281782,0.6180479990327651
242,7e879ad9-237c-4d15-8048-dee01a33b4ab,0.9326231905557752,0.24503736199725132,0.24077502325248623
243,7f883e9a-6f21-453a-919b-0e54fb884c80,0.932189876018476,0.6765725556891772,0.6448364169999712
244,7fb46d2a-85ed-4efc-b810-7832c56e998c,0.9999999989713733,0.47462980954659295,0.47462980954659295
245,7fcc03d5-adfa-42b5-abdb-c2758158b693,0.9999999944370271,0.18800200803212852,0.18800200803212852
246,83403712-23b6-4176-899e-374eca1d6ba3,0.5582969007783121,0.9441009637088068,0.5404323368812122
247,836bd94d-d566-4761-94a9-8597b3d08a3c,0.9194305676617416,0.8539811520338494,0.7945236731918548
248,83d69d4f-5382-467b-bb67-adf0987a4398,0.0,0.0,0.0
249,843ad42a-80df-4604-af1c-ea97c77b6fb2,0.9248398231774296,0.9523250922270403,0.8839154642968436
250,84e454a8-0100-4acd-9826-5d25f759aae1,0.770291595123449,0.5680545677894873,0.4857660984900841
251,85361565-5093-4102-be1d-80e6a9826d9b,0.0,0.0,0.0
252,85796fda-0db4-4f67-b43b-a65b923432d1,0.9630975148790082,0.9086021217460224,0.8780338863761036
253,8601fade-48af-405e-8734-f8ae41a572dd,0.9583502176386088,0.7314916727591165,0.7089536549662068
254,862d30f6-6d8d-48a4-bbca-e39252ec4a61,0.9549888225051346,0.8245096757063087,0.793666718801857
255,864a77e5-68df-434f-a6cb-176ed92ccef0,0.8841976358101461,0.6828855010713494,0.6268243719819868
